filename,source_path,target_path,category,category_folder,year,quarter,operation,timestamp,source_file,Movimientos de Tesoreria,Importe,Resultado Artículo 44,Estado de Situacion Patrimonial,Saldo,total_budget,revenues,expenses,executed_infra,personnel,execution_rate,"R.A.F.A.M. Hoja: 1 de 1
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
18/09/202320:31
Municipalidad de Del 02/01/2023 al 30/06/2023
Ejercicio 2023
Carmen de Areco
:",Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,"R.A.F.A.M. Hoja: 1 de 2
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
10/07/2025 10:32
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2025 al 30/06/2025 Ejercicio 2025
:","R.A.F.A.M. Hoja: 2 de 2
ESTADO DE EJECUCION DEL PRESUPUESTO DE GASTOS
10/07/2025 10:32
(CON PERSPECTIVA DE GÉNERO)
Municipalidad de
Carmen de Areco Del 02/01/2025 al 30/06/2025 Ejercicio 2025
:",Year,Category,File Type,Filename,Relative Path,Official URL,File Size,file_type,size_bytes,created_date,modified_date,sha256_hash,relative_path,document_type,estimated_category,priority,keywords,official_url,archive_url,tables_found,source_url,title,extraction_method,extracted_at,Description,Size (bytes),Extension,Power BI Budgeted,Power BI Executed,PDF Documents,id,url,source,type,description,size_mb,last_modified,extracted_content
ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-2023-4°TRI.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/2023/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-2023-4°TRI.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,2023.0,4Q,copied,2025-09-26T20:17:34.052152,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-3er-Trimestres.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/Unknown_Year/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-3er-Trimestres.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,,,copied,2025-09-26T20:17:34.052578,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-1.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-1.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,,,copied,2025-09-26T20:17:34.052934,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-2023-4°TRI.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-2023-4°TRI.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,2023.0,4Q,copied,2025-09-26T20:17:34.053320,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado-de-Ejecucion-de-Recursos-Junio.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/Unknown_Year/Estado-de-Ejecucion-de-Recursos-Junio.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,,,copied,2025-09-26T20:17:34.053904,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,,,copied,2025-09-26T20:17:34.054329,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-1.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-1.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,,,copied,2025-09-26T20:17:34.054784,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADOS-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-3°TRI-2022.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/2022/ESTADOS-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-3°TRI-2022.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,2022.0,3Q,copied,2025-09-26T20:17:34.055153,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADOS-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-3°TRI-2022.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/2022/ESTADOS-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-3°TRI-2022.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,2022.0,3Q,copied,2025-09-26T20:17:34.055593,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,,,copied,2025-09-26T20:17:34.055894,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Marzo.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/Unknown_Year/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Marzo.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,,Q1,copied,2025-09-26T20:17:34.056483,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-2.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-2.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,,,copied,2025-09-26T20:17:34.057358,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-3°TRIMESTRE.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-3°TRIMESTRE.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,,3Q,copied,2025-09-26T20:17:34.057840,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-3°TRIMESTRE.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-3°TRIMESTRE.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,,3Q,copied,2025-09-26T20:17:34.058290,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-2.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-RECURSOS-2.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,,,copied,2025-09-26T20:17:34.058655,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Junio.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/Unknown_Year/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Junio.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,,,copied,2025-09-26T20:17:34.059131,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-1.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-RECURSOS-1.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,,,copied,2025-09-26T20:17:34.059595,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-4°TRE-2022.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/2022/ESTADO-DE-EJECUCION-DE-RECURSOS-4°TRE-2022.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,2022.0,,copied,2025-09-26T20:17:34.060229,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-4°TRE-2022.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/2022/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-4°TRE-2022.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,2022.0,,copied,2025-09-26T20:17:34.061061,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-GASTOS-CON-PERSPECTIVA-DE-GENERO-2.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-GASTOS-CON-PERSPECTIVA-DE-GENERO-2.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,,Q1,copied,2025-09-26T20:17:34.061427,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-2.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-2.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,,,copied,2025-09-26T20:17:34.061750,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Junio.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/Unknown_Year/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Junio.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,,,copied,2025-09-26T20:17:34.062187,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-4°TRE-2022.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/2022/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-4°TRE-2022.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,2022.0,,copied,2025-09-26T20:17:34.062559,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,,,copied,2025-09-26T20:17:34.062932,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-GASTOS-POR-PERSPECTIVA-DE-GENERO-4°TRIMESTRE-2023.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/2023/ESTADO-DE-EJECUCION-DE-GASTOS-POR-PERSPECTIVA-DE-GENERO-4°TRIMESTRE-2023.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,2023.0,4Q,copied,2025-09-26T20:17:34.063324,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Budget_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS.pdf,Ejecución de Gastos,Economic_Reports/Budget_Execution,,,copied,2025-09-26T20:17:34.063678,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-1.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-1.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,,,copied,2025-09-26T20:17:34.064040,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADOS-DE-EJECUCION-DE-RECURSOS-3°TRI-2022.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/2022/ESTADOS-DE-EJECUCION-DE-RECURSOS-3°TRI-2022.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,2022.0,3Q,copied,2025-09-26T20:17:34.064468,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/Unknown_Year/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,,,copied,2025-09-26T20:17:34.064917,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Junio.pdf,/Users/flong/Developer/cda-transparencia/data/organized_by_category/organization_log.csv,/Users/flong/Developer/cda-transparencia/data/organized_by_category/Economic_Reports/Revenue_Execution/Unknown_Year/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Junio.pdf,Ejecución de Recursos,Economic_Reports/Revenue_Execution,,,copied,2025-09-26T20:17:34.065610,organization_log.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Users/flong/Developer/cda-transparencia/frontend/dist/data/2019_treasury_movements.csv,,,,,,,,2019_treasury_movements.csv,38.450.309,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acta_de_Apertura_FEAsaU6.pdf,/Users/flong/Developer/cda-transparencia/frontend/dist/data/merged_datasets/other_merged.csv,,,,2017.0,,,,other_merged.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,40418.0,2025-08-25T15:58:40.995408,2025-08-24T13:23:02.075938,960b15aa2880ac9111ebf67fafc0d671378626a0017c9abc7017e33565e988cd,data/source_materials/2017/Acta_de_Apertura_FEAsaU6.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Acta_de_Apertura_FEAsaU6.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Acta_de_Apertura_FEAsaU6.pdf,,,,,,,,,,,,,,,,,,,
RS-2017-03840811-GDEBA.pdf,/Users/flong/Developer/cda-transparencia/frontend/dist/data/merged_datasets/other_merged.csv,,,,2017.0,,,,other_merged.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,110518.0,2025-08-25T15:58:40.995703,2025-08-24T13:23:02.076118,b0067a8617c37514a39066815c5db4f3338a1a42d18166ef8169d3609914a292,data/source_materials/2017/RS-2017-03840811-GDEBA.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/RS-2017-03840811-GDEBA.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/RS-2017-03840811-GDEBA.pdf,,,,,,,,,,,,,,,,,,,
Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 206_2018 del Organismo de Control de la Energía Eléctrica.pdf,/Users/flong/Developer/cda-transparencia/frontend/dist/data/merged_datasets/other_merged.csv,,,,2018.0,,,,other_merged.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,895552.0,2025-08-25T15:58:41.005827,2025-08-24T13:23:02.078408,6d4d67c55622e8280c0036b3ea9257498713b3c77c9f5e3898ef3a984abd60a1,data/source_materials/2018/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 206_2018 del Organismo de Control de la Energía Eléctrica.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 206_2018 del Organismo de Control de la Energía Eléctrica.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 206_2018 del Organismo de Control de la Energía Eléctrica.pdf,,,,,,,,,,,,,,,,,,,
Resolución 210_2018.pdf,/Users/flong/Developer/cda-transparencia/frontend/dist/data/merged_datasets/other_merged.csv,,,,2018.0,,,,other_merged.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,116936.0,2025-08-25T15:58:41.006077,2025-08-24T13:23:02.077138,8741299ac5d54cc0bbdca06e763d9295e4c9a86b18dbfe321b0d176287f09300,data/source_materials/2018/Resolución 210_2018.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 210_2018.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 210_2018.pdf,,,,,,,,,,,,,,,,,,,
.DS_Store,/Users/flong/Developer/cda-transparencia/frontend/dist/data/merged_datasets/other_merged.csv,,,,2018.0,,,,other_merged.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6148.0,2025-08-25T15:58:41.006279,2025-08-24T15:56:19.386276,18a3295f0771e21c48355d75012d810ba40da4dcc0135eff94b6efc25ca63300,data/source_materials/2018/.DS_Store,general,general,normal,,https://carmendeareco.gob.ar/transparencia/.DS_Store,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/.DS_Store,,,,,,,,,,,,,,,,,,,
Resolución 206_2018.pdf,/Users/flong/Developer/cda-transparencia/frontend/dist/data/merged_datasets/other_merged.csv,,,,2018.0,,,,other_merged.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,118435.0,2025-08-25T15:58:41.006543,2025-08-24T13:23:02.076846,917af98d82d9823539c7a6ac25d45e5db7bca5d5ffae9f3b38574bb12c415a91,data/source_materials/2018/Resolución 206_2018.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 206_2018.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 206_2018.pdf,,,,,,,,,,,,,,,,,,,
Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 210_2018 del Organismo de Control de la Energía Eléctrica.pdf,/Users/flong/Developer/cda-transparencia/frontend/dist/data/merged_datasets/other_merged.csv,,,,2018.0,,,,other_merged.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,894125.0,2025-08-25T15:58:41.006894,2025-08-24T13:23:02.079714,fe4590ed39c9aa13e53cad629af8a43f837223d2ab56147b0ae60898c13e1009,data/source_materials/2018/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 210_2018 del Organismo de Control de la Energía Eléctrica.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 210_2018 del Organismo de Control de la Energía Eléctrica.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 210_2018 del Organismo de Control de la Energía Eléctrica.pdf,,,,,,,,,,,,,,,,,,,
Contrato_CGZzWR1.pdf,/Users/flong/Developer/cda-transparencia/frontend/dist/data/merged_datasets/other_merged.csv,,,,2018.0,,,,other_merged.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,252764.0,2025-08-25T15:58:41.007095,2025-08-24T13:23:02.076615,932f98cbefc8df9d4068016d7658f32af37e075b08ce5a7feeb4fe9336276de7,data/source_materials/2018/Contrato_CGZzWR1.pdf,public_tender,contracts,high,licitacion,https://carmendeareco.gob.ar/transparencia/Contrato_CGZzWR1.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Contrato_CGZzWR1.pdf,,,,,,,,,,,,,,,,,,,
Acto_de_Adjudicacion_QmqNYiE.pdf,/Users/flong/Developer/cda-transparencia/frontend/dist/data/merged_datasets/other_merged.csv,,,,2018.0,,,,other_merged.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,113410.0,2025-08-25T15:58:41.007328,2025-08-24T13:23:02.076400,9a1bbb85ca7d44235d9a3df9c961b3d47af48f047e30cc2d3ce635e0cf3a69c3,data/source_materials/2018/Acto_de_Adjudicacion_QmqNYiE.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Acto_de_Adjudicacion_QmqNYiE.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Acto_de_Adjudicacion_QmqNYiE.pdf,,,,,,,,,,,,,,,,,,,
2019-Situacion-Economico-Financiero-Carmen-de-Areco.pdf,/Users/flong/Developer/cda-transparencia/frontend/dist/data/merged_datasets/other_merged.csv,,,,2019.0,,,,other_merged.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,1135686.0,2025-08-25T15:58:41.017375,2025-08-24T13:23:02.081928,09b42880fbf7707c1fb19ccf41aa284609f569788f746647f6a888582c6e1b09,data/source_materials/2019/2019-Situacion-Economico-Financiero-Carmen-de-Areco.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/2019-Situacion-Economico-Financiero-Carmen-de-Areco.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/2019-Situacion-Economico-Financiero-Carmen-de-Areco.pdf,,,,,,,,,,,,,,,,,,,
