id,title,url,year,category,source,type,description,official_url,size_mb,last_modified
pdf-19,ESTADO DE EJECUCION DE RECURSOS POR PROCEDENCIA 2023 4°TRI,http://carmendeareco.gob.ar/wp-content/uploads/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-2023-4°TRI.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-2023-4°TRI.pdf,0.08,
pdf-61,ESTADO DE EJECUCION DE RECURSOS POR PROCEDENCIA 3°TRIMESTRE,http://carmendeareco.gob.ar/wp-content/uploads/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-3°TRIMESTRE.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-3°TRIMESTRE.pdf,0.08,
pdf-70,ESTADOS DE EJECUCION DE RECURSOS AFECTADOS VS GASTOS,http://carmendeareco.gob.ar/wp-content/uploads/2023/ESTADOS-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/ESTADOS-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS.pdf,0.11,
pdf-134,Estado de Ejecucion de Gastos 3er Trimestres,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-3er-Trimestres.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-3er-Trimestres.pdf,1.98,
pdf-50,Estado de Ejecucion de Gastos 4to Trimestres,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-4to-Trimestres.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-4to-Trimestres.pdf,2.04,
pdf-26,Estado de Ejecucion de Gastos Junio,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-Junio.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-Junio.pdf,1.88,
pdf-92,Estado de Ejecucion de Gastos Marzo,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-Marzo.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-Marzo.pdf,1.72,
pdf-97,Estado de Ejecucion de Gastos con Perspectiva de Genero 3er Trimestre,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-3er-Trimestre.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-3er-Trimestre.pdf,0.28,
pdf-79,Estado de Ejecucion de Gastos con Perspectiva de Genero 4to Trimestre,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-4to-Trimestre.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-4to-Trimestre.pdf,0.28,
pdf-4,Estado de Ejecucion de Gastos con Perspectiva de Genero Junio,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Junio.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Junio.pdf,0.28,
pdf-120,Estado de Ejecucion de Gastos con Perspectiva de Genero Marzo,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Marzo.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Marzo.pdf,0.28,
pdf-119,Estado de Ejecucion de Gastos por Caracter Economico 3er Trimestres,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-3er-Trimestres.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-3er-Trimestres.pdf,0.38,
pdf-156,Estado de Ejecucion de Gastos por Caracter Economico 4to Trimestre,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-4to-Trimestre.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-4to-Trimestre.pdf,0.38,
pdf-85,Estado de Ejecucion de Gastos por Caracter Economico Junio,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Junio.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Junio.pdf,0.38,
pdf-22,Estado de Ejecucion de Gastos por Caracter Economico Marzo,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Marzo.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Marzo.pdf,0.38,
pdf-39,Estado de Ejecucion de Gastos por Finalidad y Funcion 3er Trimestres,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-3er-Trimestres.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-3er-Trimestres.pdf,0.37,
pdf-132,Estado de Ejecucion de Gastos por Finalidad y Funcion 4toTrimestres,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-4toTrimestres.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-4toTrimestres.pdf,0.37,
pdf-88,Estado de Ejecucion de Gastos por Finalidad y Funcion Junio,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Junio.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Junio.pdf,0.37,
pdf-24,Estado de Ejecucion de Gastos por Finalidad y Funcion Marzo,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Marzo.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Marzo.pdf,0.37,
pdf-101,Estado de Ejecucion de Gastos por Fuente de Financiamiento 3er Trimestres,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-3er-Trimestres.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-3er-Trimestres.pdf,0.27,
pdf-46,Estado de Ejecucion de Gastos por Fuente de Financiamiento 4toTrimestres,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-4toTrimestres.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-4toTrimestres.pdf,0.26,
pdf-148,Estado de Ejecucion de Gastos por Fuente de Financiamiento Junio,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Junio.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Junio.pdf,0.27,
pdf-43,Estado de Ejecucion de Gastos por Fuente de Financiamiento Marzo,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Marzo.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Marzo.pdf,0.26,
pdf-34,Estado de Ejecucion de Recursos 3er Trimestres,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-3er-Trimestres.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-3er-Trimestres.pdf,0.45,
pdf-99,Estado de Ejecucion de Recursos 4toTrimestres,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-4toTrimestres.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-4toTrimestres.pdf,0.45,
pdf-64,Estado de Ejecucion de Recursos Afectados vs Gastos 3er Trimestres,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-3er-Trimestres.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-3er-Trimestres.pdf,0.4,
pdf-8,Estado de Ejecucion de Recursos Afectados vs Gastos 4toTrimestres,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-4toTrimestres.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-4toTrimestres.pdf,0.4,
pdf-133,Estado de Ejecucion de Recursos Afectados vs Gastos Junio,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Junio.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Junio.pdf,0.4,
pdf-68,Estado de Ejecucion de Recursos Afectados vs Gastos Marzo,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Marzo.pdf,2023,Ejecución de Gastos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Gastos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Marzo.pdf,0.39,
pdf-105,Estado de Ejecucion de Recursos Junio,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-Junio.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-Junio.pdf,0.45,
pdf-14,Estado de Ejecucion de Recursos Marzo,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-Marzo.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-Marzo.pdf,0.44,
pdf-124,Estado de Ejecucion de Recursos por Caracter Economico 3er Trimestre,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-3er-Trimestre.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-3er-Trimestre.pdf,0.37,
pdf-114,Estado de Ejecucion de Recursos por Caracter Economico 4to Trimestre,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-4to-Trimestre.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-4to-Trimestre.pdf,0.37,
pdf-162,Estado de Ejecucion de Recursos por Caracter Economico Junio,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Junio.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Junio.pdf,0.37,
pdf-40,Estado de Ejecucion de Recursos por Caracter Economico Marzo,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Marzo.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Marzo.pdf,0.37,
pdf-115,Estado de Ejecucion de Recursos por Procedencia 3er Trimestres,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Procedencia-3er-Trimestres.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Procedencia-3er-Trimestres.pdf,0.35,
pdf-87,Estado de Ejecucion de Recursos por Procedencia 4toTrimestres,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Procedencia-4toTrimestres.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Procedencia-4toTrimestres.pdf,0.34,
pdf-81,Estado de Ejecucion de Recursos por Procedencia Junio,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Junio.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Junio.pdf,0.35,
pdf-30,Estado de Ejecucion de Recursos por Procedencia Marzo,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Marzo.pdf,2023,Ejecución de Recursos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Ejecución de Recursos,http://carmendeareco.gob.ar/wp-content/uploads/2023/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Marzo.pdf,0.34,
pdf-131,GASTOS CON PERSPECTIVA DE GENERO,http://carmendeareco.gob.ar/wp-content/uploads/2023/GASTOS-CON-PERSPECTIVA-DE-GENERO.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/GASTOS-CON-PERSPECTIVA-DE-GENERO.pdf,0.29,
pdf-47,GASTOS POR CARACTER ECONOMICO,http://carmendeareco.gob.ar/wp-content/uploads/2023/GASTOS-POR-CARACTER-ECONOMICO.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/GASTOS-POR-CARACTER-ECONOMICO.pdf,0.38,
pdf-59,GASTOS POR FINALIDAD Y FUNCION,http://carmendeareco.gob.ar/wp-content/uploads/2023/GASTOS-POR-FINALIDAD-Y-FUNCION.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/GASTOS-POR-FINALIDAD-Y-FUNCION.pdf,0.37,
pdf-11,GASTOS POR FUENTE DE FINANCIAMIENTO,http://carmendeareco.gob.ar/wp-content/uploads/2023/GASTOS-POR-FUENTE-DE-FINANCIAMIENTO.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/GASTOS-POR-FUENTE-DE-FINANCIAMIENTO.pdf,0.26,
pdf-3,LICITACION PUBLICA N°10,http://carmendeareco.gob.ar/wp-content/uploads/2023/LICITACION-PUBLICA-N°10.pdf,2023,Contrataciones,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Contrataciones,http://carmendeareco.gob.ar/wp-content/uploads/2023/LICITACION-PUBLICA-N°10.pdf,0.69,
pdf-0,LICITACION PUBLICA N°11,http://carmendeareco.gob.ar/wp-content/uploads/2023/LICITACION-PUBLICA-N°11.pdf,2023,Contrataciones,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Contrataciones,http://carmendeareco.gob.ar/wp-content/uploads/2023/LICITACION-PUBLICA-N°11.pdf,0.73,
pdf-71,LICITACION PUBLICA N°7,http://carmendeareco.gob.ar/wp-content/uploads/2023/LICITACION-PUBLICA-N°7.pdf,2023,Contrataciones,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Contrataciones,http://carmendeareco.gob.ar/wp-content/uploads/2023/LICITACION-PUBLICA-N°7.pdf,0.77,
pdf-96,LICITACION PUBLICA N°8,http://carmendeareco.gob.ar/wp-content/uploads/2023/LICITACION-PUBLICA-N°8.pdf,2023,Contrataciones,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Contrataciones,http://carmendeareco.gob.ar/wp-content/uploads/2023/LICITACION-PUBLICA-N°8.pdf,0.77,
pdf-102,LICITACION PUBLICA N°9,http://carmendeareco.gob.ar/wp-content/uploads/2023/LICITACION-PUBLICA-N°9.pdf,2023,Contrataciones,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Contrataciones,http://carmendeareco.gob.ar/wp-content/uploads/2023/LICITACION-PUBLICA-N°9.pdf,0.7,
pdf-155,ORDENANZA FISCAL 3198 23,http://carmendeareco.gob.ar/wp-content/uploads/2023/ORDENANZA-FISCAL-3198-23.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/ORDENANZA-FISCAL-3198-23.pdf,42.56,
pdf-139,ORDENANZA IMPOSITIVA 3202 24,http://carmendeareco.gob.ar/wp-content/uploads/2023/ORDENANZA-IMPOSITIVA-3202-24.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/ORDENANZA-IMPOSITIVA-3202-24.pdf,21.43,
pdf-151,ORDENANZA IMPOSITIVA 3282 25,http://carmendeareco.gob.ar/wp-content/uploads/2023/ORDENANZA-IMPOSITIVA-3282-25.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/ORDENANZA-IMPOSITIVA-3282-25.pdf,2.68,
pdf-63,RECURSOS AFECTADOS VS GASTOS,http://carmendeareco.gob.ar/wp-content/uploads/2023/RECURSOS-AFECTADOS-VS-GASTOS.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/RECURSOS-AFECTADOS-VS-GASTOS.pdf,0.4,
pdf-107,RECURSOS POR CARACTER ECONOMICO,http://carmendeareco.gob.ar/wp-content/uploads/2023/RECURSOS-POR-CARACTER-ECONOMICO.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/RECURSOS-POR-CARACTER-ECONOMICO.pdf,0.37,
pdf-164,RECURSOS POR PROCEDENCIA,http://carmendeareco.gob.ar/wp-content/uploads/2023/RECURSOS-POR-PROCEDENCIA.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/RECURSOS-POR-PROCEDENCIA.pdf,0.35,
pdf-137,SIT ECONOMICO FINANCIERA TERCER TRIMESTRE,http://carmendeareco.gob.ar/wp-content/uploads/2023/SIT-ECONOMICO-FINANCIERA-TERCER-TRIMESTRE.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/SIT-ECONOMICO-FINANCIERA-TERCER-TRIMESTRE.pdf,0.94,
pdf-73,SITUACION ECONOMICA FINANCIERA,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICA-FINANCIERA.pdf,2023,Estados Financieros,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Estados Financieros,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICA-FINANCIERA.pdf,0.07,
pdf-112,SITUACION ECONOMICA FINANCIERA 1,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICA-FINANCIERA-1.pdf,2023,Estados Financieros,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Estados Financieros,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICA-FINANCIERA-1.pdf,0.07,
pdf-125,SITUACION ECONOMICA FINANCIERA 2,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICA-FINANCIERA-2.pdf,2023,Estados Financieros,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Estados Financieros,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICA-FINANCIERA-2.pdf,0.07,
pdf-143,SITUACION ECONOMICA FINANCIERA 3°TRIMESTRE,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICA-FINANCIERA-3°TRIMESTRE.pdf,2023,Estados Financieros,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Estados Financieros,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICA-FINANCIERA-3°TRIMESTRE.pdf,0.07,
pdf-147,SITUACION ECONOMICA FINANCIERA 4°TRIMESTRE,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICA-FINANCIERA-4°TRIMESTRE.pdf,2023,Estados Financieros,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Estados Financieros,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICA-FINANCIERA-4°TRIMESTRE.pdf,0.08,
pdf-48,SITUACION ECONOMICO FINANCIERA,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICO-FINANCIERA.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICO-FINANCIERA.pdf,0.22,
pdf-111,SITUACION ECONOMICO FINANCIERA DEL 02 01 2023 AL 31 12 2023,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICO-FINANCIERA-DEL-02-01-2023-AL-31-12-2023.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACION-ECONOMICO-FINANCIERA-DEL-02-01-2023-AL-31-12-2023.pdf,2.37,
pdf-89,SITUACIÓN ECONÓMICO FINANCIERA,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACIÓN-ECONÓMICO-FINANCIERA.pdf,2023,Documentos Generales,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Documentos Generales,http://carmendeareco.gob.ar/wp-content/uploads/2023/SITUACIÓN-ECONÓMICO-FINANCIERA.pdf,0.94,
pdf-54,SUELDOS ENERO 2023,http://carmendeareco.gob.ar/wp-content/uploads/2023/SUELDOS-ENERO-2023.pdf,2023,Recursos Humanos,Municipal Records,PDF,Documento financiero del municipio de Carmen de Areco - Recursos Humanos,http://carmendeareco.gob.ar/wp-content/uploads/2023/SUELDOS-ENERO-2023.pdf,0.4,
